,,x1,x2,a,t,y,y_obs
train,6405,0.32057341809161577,0.3104207741112046,0.0,0.0,0.0,0.0
train,6406,-0.0036005752808912217,-0.01898425232330997,0.0,0.0,0.0,0.0
train,6407,0.40950221498532424,-0.20247318401564418,0.0,1.0,0.0,0.0
train,6408,0.07305561439155456,0.30415165729437904,0.0,0.0,0.0,0.0
train,6409,0.03300048052780902,0.3820825352544101,0.0,0.0,0.0,0.0
train,6410,0.024319311888245404,0.37332383803916924,0.0,0.0,0.0,0.0
train,6411,0.4352094592012817,0.21723395309455143,0.0,1.0,1.0,1.0
train,6412,-0.06756476168576481,-0.06249953574845199,0.0,0.0,0.0,0.0
train,6413,0.11411679697105921,0.12483729184001102,0.0,0.0,0.0,0.0
train,6414,-0.04439835312771778,0.37645389883604763,0.0,0.0,0.0,0.0
train,6415,0.18600910829548584,0.19103884714019476,0.0,0.0,0.0,0.0
train,6416,0.1268518209984565,0.29092268248508224,0.0,0.0,0.0,0.0
train,6417,0.005558125017429055,0.5235834831983235,0.0,0.0,1.0,0.0
train,6418,-0.05987478697302481,0.1871570713910212,0.0,0.0,0.0,0.0
train,6419,0.2981599120821074,0.29048199320589974,0.0,0.0,0.0,0.0
train,6420,0.39002091412722084,0.17603652353102262,0.0,1.0,1.0,1.0
train,6421,0.2912774568850227,0.3405752290554441,0.0,0.0,0.0,0.0
train,6422,0.2662744035795153,-0.029708488295439706,0.0,1.0,1.0,1.0
train,6423,0.12367167664939333,0.4605120341016793,0.0,0.0,1.0,0.0
train,6424,0.25481047269328544,-0.08209672357074646,0.0,1.0,0.0,0.0
train,6425,0.2333740143212366,0.3018714026272111,0.0,0.0,0.0,0.0
train,6426,0.24202343409839788,0.3356949962173347,0.0,0.0,0.0,0.0
train,6427,0.0535898710733403,-0.0567918109431948,0.0,0.0,0.0,0.0
train,6428,0.050236116287544236,0.1786898585348987,0.0,0.0,0.0,0.0
train,6429,0.17965428365732425,0.13629510824958327,0.0,0.0,0.0,0.0
train,6430,0.6384165724679585,-0.08320895964130517,0.0,1.0,0.0,0.0
train,6431,0.3497835271231728,0.17667571033469875,0.0,1.0,0.0,0.0
train,6432,0.1885906395413085,0.261641356391186,0.0,0.0,0.0,0.0
train,6433,0.2633757738193241,0.19216372981532187,0.0,1.0,0.0,0.0
train,6434,0.37131562875097324,-0.019035108997555422,0.0,1.0,1.0,1.0
train,6435,-0.08127571206731152,0.4042592230084153,0.0,0.0,0.0,0.0
train,6436,0.07653689710592483,0.3174017655466109,0.0,0.0,0.0,0.0
train,6437,0.13234150463143796,0.278462265451599,0.0,0.0,0.0,0.0
train,6438,0.19994047447143698,0.33817314621019723,0.0,0.0,0.0,0.0
train,6439,0.07502975498165822,0.07715871577269419,0.0,0.0,0.0,0.0
train,6440,-0.3971138126706935,0.018662120091259976,0.0,0.0,0.0,0.0
train,6441,0.39026139796010856,-0.358915641210993,0.0,1.0,0.0,0.0
train,6442,-0.13308387281428652,0.4059199982762869,0.0,0.0,0.0,0.0
train,6443,0.4665371343710761,0.09599779858437546,0.0,1.0,1.0,1.0
train,6444,0.06290666742662962,0.2852619555006486,0.0,0.0,0.0,0.0
train,6445,0.3864271103358971,0.1153630618008483,0.0,1.0,1.0,1.0
train,6446,-0.1346088769011543,0.19256681518390534,0.0,0.0,0.0,0.0
train,6447,0.08381541700861828,0.5383278572517405,0.0,0.0,0.0,0.0
train,6448,0.05603955980320324,-0.024662481673573905,0.0,0.0,0.0,0.0
train,6449,0.23819883983184859,0.05364610409155404,0.0,1.0,1.0,1.0
train,6450,0.31430710866114664,0.26800928642412664,0.0,0.0,0.0,0.0
train,6451,0.08034663173068587,0.2764548281987538,0.0,0.0,0.0,0.0
train,6452,0.3719013267553684,0.2605390797776251,0.0,0.0,0.0,0.0
train,6453,0.2818499409802194,0.20204934399510888,0.0,0.0,1.0,0.0
train,6454,0.009521994383779708,0.28263827516244594,0.0,0.0,0.0,0.0
train,6455,0.36634441004976087,0.1192794410430899,0.0,1.0,0.0,0.0
train,6456,0.028018414710107076,0.18582484267308533,0.0,0.0,0.0,0.0
train,6457,0.334646837269578,0.2865858859578684,0.0,0.0,0.0,0.0
train,6458,0.15650882142629077,0.28081130614944616,0.0,0.0,0.0,0.0
train,6459,0.08188258847223252,0.07156851935415216,0.0,0.0,0.0,0.0
train,6460,0.31292616107588167,0.06318950619518278,0.0,1.0,1.0,1.0
train,6461,-0.13287175564047454,0.1088684999567284,0.0,0.0,0.0,0.0
train,6462,-0.0379417620073855,0.6364208042382979,0.0,0.0,0.0,0.0
train,6463,-0.0643378462666013,0.02999910602338668,0.0,0.0,0.0,0.0
train,6464,0.1516694792231697,0.34071629220861205,0.0,0.0,0.0,0.0
train,6465,0.4882681504236377,-0.08803727746956311,0.0,1.0,0.0,0.0
train,6466,0.25008253816423587,0.19659102482062377,0.0,1.0,0.0,0.0
train,6467,-0.03805281709967406,0.15188208844582574,0.0,0.0,0.0,0.0
train,6468,0.032832676618690534,0.36120048433932206,0.0,0.0,0.0,0.0
train,6469,0.3193617675427697,0.19663476088857434,0.0,1.0,0.0,0.0
train,6470,-0.05673202065999136,0.28302925727766476,0.0,0.0,0.0,0.0
train,6471,-0.08630038383816516,-0.013587479249149742,0.0,0.0,0.0,0.0
train,6472,0.3260563598967733,0.4828009798988177,0.0,0.0,1.0,0.0
train,6473,0.16100540093452087,0.42066322018152474,0.0,0.0,0.0,0.0
train,6474,0.43749748454389337,0.5193784084816175,0.0,0.0,1.0,0.0
train,6475,0.18806574129124543,0.23637496420693432,0.0,0.0,0.0,0.0
train,6476,0.18129008574456584,0.22787396994463158,0.0,0.0,0.0,0.0
train,6477,0.2551046176498674,0.31618327875866276,0.0,0.0,0.0,0.0
train,6478,0.025210835428324835,0.3690751321997606,0.0,0.0,0.0,0.0
train,6479,0.22787224852198687,-0.039339819710224044,0.0,1.0,0.0,0.0
train,6480,0.09872765089490576,-0.137767496732481,0.0,1.0,0.0,0.0
train,6481,0.08388784666899718,0.07154621928843406,0.0,0.0,0.0,0.0
train,6482,0.3803097211638219,0.15687991749540003,0.0,1.0,1.0,1.0
train,6483,0.05707300683458709,0.12761617011515886,0.0,0.0,0.0,0.0
train,6484,0.3637076067810146,-0.0979392693214145,0.0,1.0,1.0,1.0
train,6485,-0.010981622474585256,0.03531725190657864,0.0,0.0,0.0,0.0
train,6486,0.11710098769847804,0.393522658550924,0.0,0.0,1.0,0.0
train,6487,0.29033772475404107,0.17649070451839113,0.0,1.0,0.0,0.0
train,6488,-0.09505412584266348,0.27785628862461864,0.0,0.0,0.0,0.0
train,6489,0.4409286040891939,0.4245847517168857,0.0,0.0,0.0,0.0
train,6490,0.26280299448850886,0.2132004481159018,0.0,0.0,0.0,0.0
train,6491,0.12005690574204653,-0.0658065497595931,0.0,0.0,0.0,0.0
train,6492,0.14399634289410443,0.045698807370715896,0.0,0.0,0.0,0.0
train,6493,0.029969713903920808,0.19458230815419944,0.0,0.0,0.0,0.0
train,6494,0.23008678525654286,0.2376545249311151,0.0,0.0,0.0,0.0
train,6495,0.18465687286438265,0.32930848016726355,0.0,0.0,0.0,0.0
train,6496,0.004682559965042327,0.034892465599236894,0.0,0.0,0.0,0.0
train,6497,-0.11263488775581887,0.2748497243749318,0.0,0.0,0.0,0.0
train,6498,0.22400908774757294,0.18419566352996194,0.0,0.0,0.0,0.0
train,6499,0.0100307726036247,0.33461698656918,0.0,0.0,0.0,0.0
train,6500,0.009736715194586187,0.10518501246706555,0.0,0.0,0.0,0.0
train,6501,0.08610619388874616,0.11449677252112656,0.0,0.0,0.0,0.0
train,6502,-0.054404141332036804,0.5574712430744386,0.0,0.0,0.0,0.0
train,6503,0.31680402814051667,0.20977911929761983,0.0,1.0,0.0,0.0
train,6504,0.2137616088098226,0.14599968450545012,0.0,1.0,0.0,0.0
train,6505,0.23322183472036823,-0.048323339815579874,0.0,1.0,1.0,1.0
train,6506,0.1998404497802963,-0.05088984903400662,0.0,1.0,0.0,0.0
train,6507,-0.08916266635692494,-0.007440349270740859,0.0,0.0,0.0,0.0
train,6508,-0.08774088397541066,-0.0012837048477720159,0.0,0.0,0.0,0.0
train,6509,0.14310077347462705,0.06300626691461174,0.0,0.0,0.0,0.0
train,6510,0.17532308360930496,0.11282870047880547,0.0,0.0,0.0,0.0
train,6511,0.6908987934967574,-0.334575592834791,0.0,1.0,1.0,1.0
train,6512,-0.18074778576491513,0.4202134269483219,0.0,0.0,0.0,0.0
train,6513,0.11169571005762782,-0.0034304500334008114,0.0,0.0,0.0,0.0
train,6514,0.3431496071215203,0.04754103042213484,0.0,1.0,1.0,1.0
train,6515,0.0733936607796738,-0.023350655199522896,0.0,1.0,0.0,0.0
train,6516,0.0892716188802787,0.15140560193232694,0.0,0.0,0.0,0.0
train,6517,0.5390988785345079,0.339826481036165,0.0,1.0,1.0,1.0
train,6518,0.2644629938378616,0.18762444685521107,0.0,0.0,0.0,0.0
train,6519,-0.04013409416910452,0.10035703263672033,0.0,0.0,0.0,0.0
train,6520,0.21442425476818355,0.39577853337863034,0.0,0.0,0.0,0.0
train,6521,0.023575014914054282,0.6084642065066531,0.0,0.0,0.0,0.0
train,6522,0.09418087238383258,-0.03339862631233517,0.0,1.0,0.0,0.0
train,6523,-0.08388926878807756,0.37412030201133756,0.0,0.0,0.0,0.0
train,6524,-0.12458152160303171,0.3120785749753039,0.0,0.0,0.0,0.0
train,6525,0.4513007533186782,0.024286692502334645,0.0,1.0,1.0,1.0
train,6526,0.4389099581255993,0.031065960442863416,0.0,1.0,0.0,0.0
train,6527,-0.13319603002918246,0.265210597997224,0.0,0.0,0.0,0.0
train,6528,0.0670919668311965,0.05207044536852118,0.0,0.0,0.0,0.0
train,6529,0.05895367736336142,0.11712735313140332,0.0,0.0,0.0,0.0
train,6530,0.2881715561400677,0.5135880700612745,0.0,0.0,0.0,0.0
train,6531,0.12712650607682877,0.17751520113367905,0.0,0.0,0.0,0.0
train,6532,-0.11396096387751603,0.1275841218707434,0.0,0.0,0.0,0.0
train,6533,0.015552559257507315,0.02966061579843496,0.0,0.0,0.0,0.0
train,6534,-0.06779916263427266,0.22132030105741282,0.0,0.0,1.0,0.0
train,6535,0.3113309465316577,0.1722264878980435,0.0,0.0,0.0,0.0
train,6536,0.13116182170694582,0.06815346197248279,0.0,0.0,0.0,0.0
train,6537,0.681687813482623,0.1679087845172994,0.0,1.0,1.0,1.0
train,6538,0.13286484249597824,0.23273581793477993,0.0,0.0,0.0,0.0
train,6539,0.07940950199995174,-0.16795794401941933,0.0,1.0,0.0,0.0
train,6540,0.02442497570023003,0.12108630843661591,0.0,0.0,0.0,0.0
train,6541,0.09728528209031367,0.0936999922077363,0.0,0.0,0.0,0.0
train,6542,0.049752281408799795,0.13487738354126205,0.0,0.0,0.0,0.0
train,6543,-0.06760655480250352,-0.002815899414349038,0.0,0.0,0.0,0.0
train,6544,0.31463933955545065,-0.03789484836010443,0.0,1.0,0.0,0.0
train,6545,-0.1723501002876366,0.2758243760812376,0.0,0.0,0.0,0.0
train,6546,0.2702455940991287,0.45645564716773784,0.0,0.0,1.0,0.0
train,6547,0.16999247640519172,0.19537963271368253,0.0,0.0,0.0,0.0
train,6548,0.1668587187274964,0.11137512004567404,0.0,1.0,0.0,0.0
train,6549,0.14258523000219345,0.3059653413451427,0.0,0.0,0.0,0.0
train,6550,0.1869266489769067,0.3705340844891335,0.0,0.0,0.0,0.0
train,6551,0.056241394280905105,0.0616693856562639,0.0,0.0,0.0,0.0
train,6552,0.2044264370702215,-0.2268121823171924,0.0,1.0,0.0,0.0
train,6553,0.3604077868717275,0.42934533439485223,0.0,0.0,0.0,0.0
train,6554,0.3258978943044958,0.021211470865021592,0.0,1.0,1.0,1.0
train,6555,0.2864478940080747,0.2866227556669879,0.0,0.0,0.0,0.0
train,6556,0.24977748237564013,-0.03712878267331207,0.0,1.0,0.0,0.0
train,6557,0.12910549764880616,-0.32767408314778745,0.0,1.0,0.0,0.0
train,6558,0.04536105593421787,0.007148421656241882,0.0,0.0,0.0,0.0
train,6559,0.00259517981622831,0.21618531301956187,0.0,0.0,0.0,0.0
train,6560,0.20293737119736358,0.12698164305680637,0.0,0.0,0.0,0.0
train,6561,0.17328833532116789,0.06855439018731835,0.0,0.0,0.0,0.0
train,6562,0.07823181033855452,0.0871094446732609,0.0,0.0,0.0,0.0
train,6563,0.38707227305208325,0.07199698712914475,0.0,1.0,1.0,1.0
train,6564,0.23488651033572733,0.34357141296563043,0.0,0.0,0.0,0.0
train,6565,0.40369265710826713,-0.14919622651272801,0.0,1.0,0.0,0.0
train,6566,0.31860080008932024,0.2021865716328421,0.0,0.0,0.0,0.0
train,6567,0.23077712188776683,0.1870721006462508,0.0,0.0,0.0,0.0
train,6568,0.23604825963442255,0.3310175549009649,0.0,0.0,0.0,0.0
train,6569,0.0403841594739307,0.06290344123838204,0.0,0.0,0.0,0.0
train,6570,0.43242102996712006,0.515007931227424,0.0,0.0,0.0,0.0
train,6571,0.3802534990341878,0.05530521676844306,0.0,1.0,1.0,1.0
train,6572,0.30931178627078726,0.4650119903097977,0.0,0.0,0.0,0.0
train,6573,0.41177473191572883,0.1231238645314598,0.0,1.0,1.0,1.0
train,6574,-0.01233593020952517,0.5405969611799759,0.0,0.0,0.0,0.0
train,6575,0.3312421764018935,-0.0943138126218479,0.0,1.0,0.0,0.0
train,6576,0.4711612488145727,0.30312248094366245,0.0,1.0,1.0,1.0
train,6577,0.20251333833216897,0.053548317726153274,0.0,1.0,1.0,1.0
train,6578,0.3676031547728902,-0.05798510309437099,0.0,1.0,0.0,0.0
train,6579,-0.10198656786348104,0.20870309723887248,0.0,0.0,0.0,0.0
train,6580,0.3094597448652289,0.2368023409674312,0.0,0.0,0.0,0.0
train,6581,0.11533330558161389,0.10578494020814477,0.0,0.0,0.0,0.0
train,6582,0.28742249575693835,0.08627056617096587,0.0,1.0,1.0,1.0
train,6583,0.18149969641129998,-0.022396971829242635,0.0,1.0,0.0,0.0
train,6584,0.2740161466413365,0.05187212004530481,0.0,1.0,0.0,0.0
train,6585,0.1519953142758096,0.4861904207372347,0.0,0.0,1.0,0.0
train,6586,0.09268295311525855,0.543422027673659,0.0,0.0,0.0,0.0
train,6587,-0.03319878343796773,0.022665104647023232,0.0,0.0,0.0,0.0
train,6588,0.0809375576889778,0.32350635480647316,0.0,0.0,0.0,0.0
train,6589,0.2528990075151888,0.38860648591351776,0.0,0.0,1.0,0.0
train,6590,0.41043285350852193,-0.06911897505097758,0.0,1.0,0.0,0.0
train,6591,-0.18463183398087124,0.10153796654082621,0.0,0.0,0.0,0.0
train,6592,0.12789955448484525,0.05290755317391209,0.0,1.0,0.0,0.0
train,6593,0.24535131427421858,0.35002113874479623,0.0,0.0,0.0,0.0
train,6594,-0.027145064109582784,0.09784376428407035,0.0,0.0,0.0,0.0
train,6595,0.4078587885651405,0.15585555496767564,0.0,1.0,0.0,0.0
train,6596,0.031137251715999653,0.17010481455721266,0.0,0.0,0.0,0.0
train,6597,0.0828951986890729,0.44530066125411133,0.0,0.0,0.0,0.0
train,6598,0.1690304336510124,0.10190642393115591,0.0,0.0,0.0,0.0
train,6599,0.19330073244764465,0.12226148777737994,0.0,0.0,0.0,0.0
train,6600,0.10472258793978467,0.09236854562586257,0.0,0.0,0.0,0.0
train,6601,0.3713833917912151,0.11241007597581612,0.0,1.0,1.0,1.0
train,6602,0.21273469015685137,0.06292561974916375,0.0,1.0,0.0,0.0
train,6603,0.32750361666974626,0.2758792775754003,0.0,1.0,0.0,0.0
train,6604,-0.0109611941298558,0.07633472141825741,0.0,0.0,0.0,0.0
train,6605,0.3569066096710306,0.1597305294439289,0.0,1.0,1.0,1.0
train,6606,0.42547816270848166,-0.07276130285355872,0.0,1.0,0.0,0.0
train,6607,0.20716882727838545,-0.04760981256118052,0.0,1.0,0.0,0.0
train,6608,0.26331654456545867,0.27579021884864263,0.0,0.0,0.0,0.0
train,6609,0.20169379069281074,0.19531487943417833,0.0,0.0,0.0,0.0
train,6610,0.24862809294296143,0.1572175172301801,0.0,0.0,1.0,0.0
train,6611,0.2017122546114343,-0.06858080623935758,0.0,1.0,0.0,0.0
train,6612,-0.08837348503645695,-0.00750094384850547,0.0,0.0,0.0,0.0
train,6613,0.38403595971535304,0.44018249040926355,0.0,0.0,0.0,0.0
train,6614,0.23505889794927787,0.16786684674363708,0.0,0.0,0.0,0.0
train,6615,0.1310897394690928,-0.1674437529775888,0.0,1.0,0.0,0.0
train,6616,-0.14207724263971255,0.12750893574946665,0.0,0.0,0.0,0.0
train,6617,0.27812704639307895,0.009965348674706165,0.0,1.0,1.0,1.0
train,6618,0.13056112012557858,0.13071433591080436,0.0,0.0,0.0,0.0
train,6619,0.17963804591961677,-0.18638608900867487,0.0,1.0,0.0,0.0
train,6620,-0.1478957058313734,0.34981547809035546,0.0,0.0,0.0,0.0
train,6621,0.32357874432381073,0.34486769002948475,0.0,0.0,0.0,0.0
train,6622,0.33680534346227464,0.304804672946111,0.0,0.0,0.0,0.0
train,6623,0.1197650823033287,0.16510097442564795,0.0,0.0,0.0,0.0
train,6624,-0.05629027077892684,-0.3191186280544282,0.0,1.0,0.0,0.0
train,6625,0.3106649760464292,0.46786615134243575,0.0,0.0,0.0,0.0
train,6626,0.06932531293558161,0.04597970200626575,0.0,0.0,0.0,0.0
train,6627,0.3722561259444877,0.021360542572899377,0.0,1.0,0.0,0.0
train,6628,0.27859851592605067,0.453144883218511,0.0,0.0,1.0,0.0
train,6629,0.3126007050480781,0.013384614021023561,0.0,1.0,0.0,0.0
train,6630,-0.22893184271449674,-0.0562369980452041,0.0,0.0,0.0,0.0
train,6631,-0.2676651057215509,0.2125720680211568,0.0,0.0,0.0,0.0
train,6632,0.19787126524553905,0.16885393135349192,0.0,1.0,0.0,0.0
train,6633,-0.1890283957461958,0.21058827892360948,0.0,0.0,0.0,0.0
train,6634,0.2451841602812057,0.15078823600068286,0.0,0.0,0.0,0.0
train,6635,0.17703169389492546,0.30882101487077385,0.0,0.0,0.0,0.0
train,6636,0.33080151762863524,0.21576136965839304,0.0,0.0,0.0,0.0
train,6637,0.5017811203539311,0.17613613960403676,0.0,1.0,1.0,1.0
train,6638,0.1409212928101263,-0.022674370315056924,0.0,1.0,0.0,0.0
train,6639,0.1834241908409669,0.40375340709373436,0.0,0.0,0.0,0.0
train,6640,0.08944946876611397,0.1333506659169908,0.0,0.0,0.0,0.0
train,6641,-0.023042378895500898,0.29928694472054523,0.0,0.0,0.0,0.0
train,6642,0.28689763989776407,0.5638471897891546,0.0,0.0,1.0,0.0
train,6643,0.22064781289442104,0.3064481154016341,0.0,0.0,0.0,0.0
train,6644,0.002523928926383867,0.17920498091099873,0.0,0.0,0.0,0.0
train,6645,0.12396500867719856,-0.09843770560521281,0.0,1.0,0.0,0.0
train,6646,-0.047827992703348976,0.3692718366418721,0.0,0.0,0.0,0.0
train,6647,0.06274445897024085,0.19493302029555148,0.0,0.0,0.0,0.0
train,6648,0.249313630321487,0.02599918593605252,0.0,1.0,1.0,1.0
train,6649,0.5089937002027761,0.30347317691437603,0.0,1.0,0.0,0.0
train,6650,0.5649119450074254,0.3478457047615323,0.0,1.0,1.0,1.0
train,6651,-0.1783457794307718,0.19053504463302454,0.0,0.0,0.0,0.0
train,6652,0.2041560126169294,-0.16052628677621167,0.0,1.0,0.0,0.0
train,6653,0.4829705819005549,0.0771936094637462,0.0,1.0,0.0,0.0
train,6654,-0.0332106662161718,-0.07464375879433519,0.0,1.0,0.0,0.0
train,6655,0.32397215010181313,0.40686271154489895,0.0,0.0,1.0,0.0
train,6656,0.1525677210176298,0.2248059690910638,0.0,0.0,0.0,0.0
train,6657,-0.007288768686539965,-0.00582064163363219,0.0,0.0,0.0,0.0
train,6658,0.26892071196528183,0.43985763491864127,0.0,0.0,0.0,0.0
train,6659,0.08325419782986335,0.0028030895183726035,0.0,1.0,1.0,1.0
train,6660,0.10286583493917242,0.487298869606101,0.0,0.0,1.0,0.0
train,6661,0.25078169270918704,0.2689901710990553,0.0,0.0,0.0,0.0
train,6662,-0.045783252745481146,0.23661219435931413,0.0,0.0,0.0,0.0
train,6663,0.29292217709815416,0.1519759756598793,0.0,1.0,0.0,0.0
train,6664,0.3678686216421462,0.5092318969732592,0.0,0.0,0.0,0.0
train,6665,0.49054883813430833,0.0383227997434641,0.0,1.0,1.0,1.0
train,6666,0.570101213475875,0.3670584768357975,0.0,1.0,1.0,1.0
train,6667,0.22902740569313124,0.04291333505904908,0.0,1.0,1.0,1.0
train,6668,-0.07047133377433457,0.030043860926479177,0.0,0.0,0.0,0.0
train,6669,0.1742674430272965,0.50133327141601,0.0,0.0,1.0,0.0
train,6670,0.20461452687253573,0.1250847445135937,0.0,1.0,0.0,0.0
train,6671,-0.10198365511731439,0.1379342222830047,0.0,0.0,0.0,0.0
train,6672,0.12009974804547097,-0.05159030340246559,0.0,1.0,0.0,0.0
train,6673,-0.015359667868621057,0.18451686517066873,0.0,0.0,0.0,0.0
train,6674,0.3218905456595725,-0.06881412964762493,0.0,1.0,0.0,0.0
train,6675,0.3544605848649235,0.19334193502322347,0.0,1.0,0.0,0.0
train,6676,0.14721188018756162,-0.11492867831494114,0.0,1.0,0.0,0.0
train,6677,0.15720213680566464,0.36702697483822405,0.0,0.0,1.0,0.0
train,6678,0.3023012432066954,0.13670892323488082,0.0,1.0,0.0,0.0
train,6679,0.07909884950404364,0.3872838291801274,0.0,0.0,0.0,0.0
train,6680,0.3702333282663217,0.4376921391042945,0.0,0.0,0.0,0.0
train,6681,0.381101866469865,0.05069728177345474,0.0,1.0,1.0,1.0
train,6682,0.228528692653857,0.036484021728111646,0.0,1.0,0.0,0.0
train,6683,0.09211163121667615,-0.06333199708140469,0.0,1.0,0.0,0.0
train,6684,0.19695243659376063,0.13976750330430437,0.0,0.0,0.0,0.0
train,6685,0.09882679555387387,0.10728931274968698,0.0,0.0,0.0,0.0
train,6686,0.10972275827975407,-0.015252843365401891,0.0,1.0,0.0,0.0
train,6687,0.07312435542480504,0.22785265823015044,0.0,0.0,0.0,0.0
train,6688,0.22810423667856036,-0.051535995633695264,0.0,1.0,0.0,0.0
train,6689,0.49146780580947347,0.06881758753087708,0.0,1.0,1.0,1.0
train,6690,0.018583103914367544,0.24349063688143785,0.0,0.0,0.0,0.0
train,6691,0.38811695390446477,0.08503110361658635,0.0,1.0,1.0,1.0
train,6692,-0.18529949975749332,0.10954115009613086,0.0,0.0,0.0,0.0
train,6693,0.2902471611851229,0.11466048878122745,0.0,1.0,1.0,1.0
train,6694,0.3206884734541487,-0.013999671325822444,0.0,1.0,0.0,0.0
train,6695,0.31481213569194755,0.28591367638463255,0.0,0.0,0.0,0.0
train,6696,-0.18206349312425346,-0.01643665404317765,0.0,0.0,0.0,0.0
train,6697,0.09504625711609682,0.30040158485074586,0.0,0.0,0.0,0.0
train,6698,0.2543769772335568,0.21950036768567383,0.0,0.0,1.0,0.0
train,6699,0.20860746267639863,0.4317142337115738,0.0,0.0,0.0,0.0
train,6700,0.10766886688586075,-0.09710836402229828,0.0,1.0,0.0,0.0
train,6701,0.39049365852509615,0.23893584126832934,0.0,0.0,0.0,0.0
train,6702,0.49898565565786623,0.12454783732817554,0.0,1.0,1.0,1.0
train,6703,0.31882330195267383,0.22992919184903315,0.0,0.0,0.0,0.0
train,6704,0.04190887448688148,0.2685573142392625,0.0,0.0,0.0,0.0
train,6705,0.30011672821993207,0.2689153858627388,0.0,0.0,0.0,0.0
train,6706,0.21585646988865997,0.23024958759369923,0.0,0.0,0.0,0.0
train,6707,0.1723546275835808,0.02934545098863553,0.0,1.0,0.0,0.0
train,6708,0.42130627887489824,0.022012014681527053,0.0,1.0,1.0,1.0
train,6709,0.2737579189018655,-0.04540431170754067,0.0,1.0,1.0,1.0
train,6710,0.1901987764544266,0.2766037547176537,0.0,0.0,0.0,0.0
train,6711,-0.12450088079393729,0.13227248020029175,0.0,0.0,0.0,0.0
train,6712,-0.18863336833883415,-0.09546945394911222,0.0,0.0,0.0,0.0
train,6713,0.48103377653066104,0.181022318632629,0.0,1.0,1.0,1.0
train,6714,0.015182347570592974,0.2950819261057285,0.0,0.0,0.0,0.0
train,6715,0.13193202425909806,0.22786617816746557,0.0,0.0,0.0,0.0
train,6716,0.08875078971451476,0.1363791394010108,0.0,0.0,0.0,0.0
train,6717,0.4534783149910058,-0.19651023755816488,0.0,1.0,0.0,0.0
train,6718,0.18701373569378585,0.14135145661804163,0.0,0.0,0.0,0.0
train,6719,0.37384216675934534,0.13872993316398066,0.0,1.0,0.0,0.0
train,6720,-0.06541164632986982,0.1042084612588611,0.0,0.0,0.0,0.0
train,6721,0.05148404920505947,-0.11313264453213523,0.0,1.0,0.0,0.0
train,6722,0.13412148569040125,0.46838351529836947,0.0,0.0,1.0,0.0
train,6723,0.07222654008620549,0.23676457259087894,0.0,0.0,0.0,0.0
