,k,testing_disparity,model,metric,Group 0 value,Group 1 value,diff,overall
0.2222222222222222,0.3333333333333333,1.0,YObsModel,xAUC,0.4833333333333333,0.4371735791090629,0.0461597542242703,
0.2222222222222222,0.3333333333333333,1.0,YObsModel,ROCGap,0.1386723111926739,-0.0088319047619047,0.1475042159545787,
0.2222222222222222,4.0,0.5,TestedOnlyModel,AUC,0.589516129032258,0.4800023172285946,0.1095138118036634,0.49042191377884
0.2222222222222222,4.0,0.5,TestedOnlyModel,xAUC,0.5860097323600973,0.4921658986175115,0.0938438337425858,
0.2222222222222222,4.0,0.5,TestedOnlyModel,ROCGap,0.1356097855238095,-0.0260963835619047,0.1617061690857142,
0.2222222222222222,4.0,0.5,DCEMModel,AUC,0.7266129032258064,0.6246784845324991,0.1019344186933073,0.634479271991911
0.2222222222222222,4.0,0.5,DCEMModel,xAUC,0.7294403892944039,0.6256528417818741,0.1037875475125298,
0.2222222222222222,4.0,0.5,DCEMModel,ROCGap,0.1249826297142857,-0.0233623364848484,0.1483449661991342,
0.2222222222222222,4.0,0.5,YObsModel,AUC,0.6024193548387097,0.4029892248870351,0.1994301299516745,0.4223549958635904
0.2222222222222222,4.0,0.5,YObsModel,xAUC,0.5684914841849148,0.4457757296466973,0.1227157545382174,
0.2222222222222222,4.0,0.5,YObsModel,ROCGap,0.2177158729190476,-0.018757619047619,0.2364734919666667,
0.2222222222222222,0.3333333333333333,0.5,TestedOnlyModel,AUC,0.6040322580645161,0.4071370640713706,0.1968951939931454,0.42751171982719
0.2222222222222222,0.3333333333333333,0.5,TestedOnlyModel,xAUC,0.5555961070559611,0.4684331797235023,0.0871629273324587,
0.2222222222222222,0.3333333333333333,0.5,TestedOnlyModel,ROCGap,0.1975660514013605,-3.857142857142856e-05,0.1976046228299319,
0.2222222222222222,0.3333333333333333,0.5,DCEMModel,AUC,0.5629032258064516,0.5647201946472019,-0.0018169688407503,0.5651714311977204
0.2222222222222222,0.3333333333333333,0.5,DCEMModel,xAUC,0.5701946472019465,0.5543778801843318,0.0158167670176146,
0.2222222222222222,0.3333333333333333,0.5,DCEMModel,ROCGap,0.0377639203809523,-0.0420361238873403,0.0798000442682926,
0.2222222222222222,0.3333333333333333,0.5,YObsModel,AUC,0.521774193548387,0.3976827714053991,0.1240914221429879,0.4099549590955051
0.2222222222222222,0.3333333333333333,0.5,YObsModel,xAUC,0.4806569343065693,0.4396313364055299,0.0410255979010394,
0.2222222222222222,0.3333333333333333,0.5,YObsModel,ROCGap,0.1334451683355311,-0.0088404761904761,0.1422856445260072,
0.2222222222222222,3.0,1.5,TestedOnlyModel,AUC,0.5016129032258064,0.4308538987371104,0.0707590044886959,0.4383950730765695
0.2222222222222222,3.0,1.5,TestedOnlyModel,xAUC,0.4927007299270073,0.4478494623655914,0.0448512675614158,
0.2222222222222222,3.0,1.5,TestedOnlyModel,ROCGap,0.0998461904761904,-0.0289031991428571,0.1287493896190476,
0.2222222222222222,3.0,1.5,DCEMModel,AUC,0.6435483870967742,0.6210288494960028,0.0225195376007714,0.623136317676257
0.2222222222222222,3.0,1.5,DCEMModel,xAUC,0.647080291970803,0.6183563748079877,0.0287239171628153,
0.2222222222222222,3.0,1.5,DCEMModel,ROCGap,0.0602790476190476,-0.035204518909688,0.0954835665287356,
0.2222222222222222,3.0,1.5,YObsModel,AUC,0.5177419354838709,0.3854130459969876,0.1323288894868833,0.4006434414927842
0.2222222222222222,3.0,1.5,YObsModel,xAUC,0.4963503649635036,0.4246543778801843,0.0716959870833193,
0.2222222222222222,3.0,1.5,YObsModel,ROCGap,0.1575681895541125,-0.0244361904761904,0.1820043800303029,
0.2222222222222222,2.0,1.0,TestedOnlyModel,AUC,0.5241935483870968,0.4453597497393118,0.0788337986477849,0.4538009008180899
0.2222222222222222,2.0,1.0,TestedOnlyModel,xAUC,0.5165450121654501,0.4642857142857143,0.0522592978797358,
0.2222222222222222,2.0,1.0,TestedOnlyModel,ROCGap,0.1032969443809524,-0.0246845961523809,0.1279815405333333,
0.2222222222222222,2.0,1.0,DCEMModel,AUC,0.510483870967742,0.5994206928513498,-0.0889368218836078,0.5925728467690045
0.2222222222222222,2.0,1.0,DCEMModel,xAUC,0.4985401459854015,0.6113671274961597,-0.1128269815107582,
0.2222222222222222,2.0,1.0,DCEMModel,ROCGap,0.0061341623809523,-0.0952902745210084,0.1014244369019607,
0.2222222222222222,2.0,1.0,YObsModel,AUC,0.5620967741935484,0.3923763179237631,0.1697204562697852,0.4093850537733247
0.2222222222222222,2.0,1.0,YObsModel,xAUC,0.5277372262773723,0.4320276497695852,0.095709576507787,
0.2222222222222222,2.0,1.0,YObsModel,ROCGap,0.1861934919666666,-0.0180361904761904,0.2042296824428571,
0.2222222222222222,0.25,1.0,TestedOnlyModel,AUC,0.5467741935483871,0.4030935001737921,0.1436806933745949,0.4178049453074731
0.2222222222222222,0.25,1.0,TestedOnlyModel,xAUC,0.4905109489051095,0.4563748079877112,0.0341361409173982,
0.2222222222222222,0.25,1.0,TestedOnlyModel,ROCGap,0.1440554908190476,0.0,0.1440554908190476,
0.2222222222222222,0.25,1.0,DCEMModel,AUC,0.5395161290322581,0.570246784845325,-0.0307306558130668,0.5666513466311242
0.2222222222222222,0.25,1.0,DCEMModel,xAUC,0.5464720194647202,0.5655913978494623,-0.019119378384742,
0.2222222222222222,0.25,1.0,DCEMModel,ROCGap,0.0527657142857142,-0.0863946753209109,0.1391603896066252,
0.2222222222222222,0.25,1.0,YObsModel,AUC,0.457258064516129,0.3882168925964546,0.0690411719196744,0.3953947973159297
0.2222222222222222,0.25,1.0,YObsModel,xAUC,0.4065693430656934,0.4312596006144393,-0.0246902575487458,
0.2222222222222222,0.25,1.0,YObsModel,ROCGap,0.0773623111926739,-0.0073490476190476,0.0847113588117216,
0.2222222222222222,0.5,0.5,TestedOnlyModel,AUC,0.5483870967741935,0.4083536090835361,0.1400334876906574,0.422272267671661
0.2222222222222222,0.5,0.5,TestedOnlyModel,xAUC,0.524574209245742,0.4386328725038402,0.0859413367419018,
0.2222222222222222,0.5,0.5,TestedOnlyModel,ROCGap,0.1416071013113553,-0.001312619047619,0.1429197203589743,
0.2222222222222222,0.5,0.5,DCEMModel,AUC,0.5032258064516129,0.5790870119337272,-0.0758612054821143,0.5726905046419708
0.2222222222222222,0.5,0.5,DCEMModel,xAUC,0.5354014598540145,0.5511520737327189,-0.0157506138787043,
0.2222222222222222,0.5,0.5,DCEMModel,ROCGap,0.0264928571428571,-0.1009546837914787,0.1274475409343358,
0.2222222222222222,0.5,0.5,YObsModel,AUC,0.5040322580645161,0.3862240760050979,0.1178081820594182,0.3977479547752551
0.2222222222222222,0.5,0.5,YObsModel,xAUC,0.4889294403892944,0.408294930875576,0.0806345095137183,
0.2222222222222222,0.5,0.5,YObsModel,ROCGap,0.1298839814329004,-0.011397619047619,0.1412816004805194,
0.2222222222222222,1.0,0.5,TestedOnlyModel,AUC,0.5854838709677419,0.4204843007762716,0.1649995701914703,0.4367497012593069
0.2222222222222222,1.0,0.5,TestedOnlyModel,xAUC,0.5517031630170316,0.4582181259600614,0.0934850370569701,
0.2222222222222222,1.0,0.5,TestedOnlyModel,ROCGap,0.1693286514095238,-0.0036809523809523,0.1730096037904761,
0.2222222222222222,1.0,0.5,DCEMModel,AUC,0.5048387096774194,0.5805121075194067,-0.0756733978419873,0.5749241658240647
0.2222222222222222,1.0,0.5,DCEMModel,xAUC,0.5451338199513382,0.5461597542242703,-0.001025934272932,
0.2222222222222222,1.0,0.5,DCEMModel,ROCGap,0.0119423809523809,-0.0855139177904762,0.0974562987428571,
0.2222222222222222,1.0,0.5,YObsModel,AUC,0.5580645161290323,0.3657745336577453,0.1922899824712869,0.3851548855593344
0.2222222222222222,1.0,0.5,YObsModel,xAUC,0.5318734793187347,0.4051459293394777,0.126727549979257,
0.2222222222222222,1.0,0.5,YObsModel,ROCGap,0.2062876276493506,-0.0124090476190476,0.2186966752683982,
0.2222222222222222,3.0,2.0,TestedOnlyModel,AUC,0.5064516129032258,0.4654964662263932,0.0409551466768325,0.4700432025002298
0.2222222222222222,3.0,2.0,TestedOnlyModel,xAUC,0.4952554744525547,0.4817972350230414,0.0134582394295132,
0.2222222222222222,3.0,2.0,TestedOnlyModel,ROCGap,0.0712828571428571,-0.0302442355844155,0.1015270927272727,
0.2222222222222222,3.0,2.0,DCEMModel,AUC,0.6153225806451613,0.6089560885181323,0.006366492127029,0.6089530287710267
0.2222222222222222,3.0,2.0,DCEMModel,xAUC,0.6130170316301703,0.6108294930875576,0.0021875385426126,
0.2222222222222222,3.0,2.0,DCEMModel,ROCGap,0.0294114285714285,-0.0233206608571428,0.0527320894285714,
0.2222222222222222,3.0,2.0,YObsModel,AUC,0.5282258064516129,0.3842080871277951,0.1440177193238177,0.3993381744645647
0.2222222222222222,3.0,2.0,YObsModel,xAUC,0.5036496350364964,0.421505376344086,0.0821442586924103,
0.2222222222222222,3.0,2.0,YObsModel,ROCGap,0.1674290340095238,-0.0232495238095238,0.1906785578190476,
0.2222222222222222,0.3333333333333333,2.0,TestedOnlyModel,AUC,0.55,0.3789711505039972,0.1710288494960028,0.3965529920029415
0.2222222222222222,0.3333333333333333,2.0,TestedOnlyModel,xAUC,0.4948905109489051,0.438863287250384,0.056027223698521,
0.2222222222222222,0.3333333333333333,2.0,TestedOnlyModel,ROCGap,0.171445337069597,0.0,0.171445337069597,
0.2222222222222222,0.3333333333333333,2.0,DCEMModel,AUC,0.5758064516129032,0.5705943691345151,0.0052120824783881,0.5703649232466219
0.2222222222222222,0.3333333333333333,2.0,DCEMModel,xAUC,0.6062043795620438,0.5437019969278034,0.0625023826342403,
0.2222222222222222,0.3333333333333333,2.0,DCEMModel,ROCGap,0.0383281857777777,-0.0330960783492063,0.0714242641269841,
0.2222222222222222,0.3333333333333333,2.0,YObsModel,AUC,0.5040322580645161,0.3833391264048198,0.1206931316596963,0.3961117749793179
0.2222222222222222,0.3333333333333333,2.0,YObsModel,xAUC,0.4518248175182481,0.4355606758832565,0.0162641416349916,
0.2222222222222222,0.3333333333333333,2.0,YObsModel,ROCGap,0.1320193890707483,-0.0074047619047619,0.1394241509755102,
0.2222222222222222,4.0,1.0,TestedOnlyModel,AUC,0.55,0.5549530761209593,-0.0049530761209592,0.5538560529460428
0.2222222222222222,4.0,1.0,TestedOnlyModel,xAUC,0.5244525547445256,0.566973886328725,-0.0425213315841994,
0.2222222222222222,4.0,1.0,TestedOnlyModel,ROCGap,0.0562523809523809,-0.0608824993714285,0.1171348803238095,
0.2222222222222222,4.0,1.0,DCEMModel,AUC,0.6314516129032258,0.6261730969760166,0.0052785159272091,0.6261329166283666
0.2222222222222222,4.0,1.0,DCEMModel,xAUC,0.6440389294403893,0.6217357910906298,0.0223031383497595,
0.2222222222222222,4.0,1.0,DCEMModel,ROCGap,0.0441066666666666,-0.0382200552380952,0.0823267219047619,
0.2222222222222222,4.0,1.0,YObsModel,AUC,0.5701612903225807,0.3815548603869771,0.1886064299356035,0.3999356558507215
0.2222222222222222,4.0,1.0,YObsModel,xAUC,0.5358880778588808,0.4255760368663594,0.1103120409925214,
0.2222222222222222,4.0,1.0,YObsModel,ROCGap,0.2095771539350649,-0.0190104761904761,0.2285876301255411,
0.2222222222222222,1.0,1.5,TestedOnlyModel,AUC,0.5717741935483871,0.4320240991773838,0.1397500943710032,0.4464197076937218
0.2222222222222222,1.0,1.5,TestedOnlyModel,xAUC,0.5102189781021897,0.4907066052227342,0.0195123728794555,
0.2222222222222222,1.0,1.5,TestedOnlyModel,ROCGap,0.1409504226547619,-0.001765238095238,0.14271566075,
0.2222222222222222,1.0,1.5,DCEMModel,AUC,0.4483870967741935,0.5955393349553934,-0.1471522381811998,0.5813493887305818
0.2222222222222222,1.0,1.5,DCEMModel,xAUC,0.4530413625304136,0.5802611367127496,-0.127219774182336,
0.2222222222222222,1.0,1.5,DCEMModel,ROCGap,0.0002138095238095,-0.1514636264847017,0.1516774360085112,
0.2222222222222222,1.0,1.5,YObsModel,AUC,0.5137096774193548,0.3870814505851002,0.1266282268342545,0.399926463829396
0.2222222222222222,1.0,1.5,YObsModel,xAUC,0.4809002433090024,0.4242703533026113,0.056629890006391,
0.2222222222222222,1.0,1.5,YObsModel,ROCGap,0.144336371017316,-0.0164609523809523,0.1607973233982683,
0.2222222222222222,1.0,1.0,TestedOnlyModel,AUC,0.6209677419354839,0.4613138686131386,0.1596538733223452,0.4770842908355547
0.2222222222222222,1.0,1.0,TestedOnlyModel,xAUC,0.5682481751824817,0.514900153609831,0.0533480215726507,
0.2222222222222222,1.0,1.0,TestedOnlyModel,ROCGap,0.1618508988452381,-0.0024538095238095,0.1643047083690476,
0.2222222222222222,1.0,1.0,DCEMModel,AUC,0.4048387096774193,0.6070096164986676,-0.2021709068212482,0.5866439930140638
0.2222222222222222,1.0,1.0,DCEMModel,xAUC,0.4114355231143552,0.5837173579109063,-0.172281834796551,
0.2222222222222222,1.0,1.0,DCEMModel,ROCGap,0.0021866666666666,-0.2064699938695887,0.2086566605362554,
0.2222222222222222,1.0,1.0,YObsModel,AUC,0.5758064516129032,0.3961186421040436,0.1796878095088596,0.4138891442228146
0.2222222222222222,1.0,1.0,YObsModel,xAUC,0.5434306569343066,0.4348694316436252,0.1085612252906814,
0.2222222222222222,1.0,1.0,YObsModel,ROCGap,0.1961038181255411,-0.0161271428571428,0.212230960982684,
0.2222222222222222,2.0,0.5,TestedOnlyModel,AUC,0.4540322580645161,0.5184103811841038,-0.0643781231195876,0.5133560069859362
0.2222222222222222,2.0,0.5,TestedOnlyModel,xAUC,0.4377128953771289,0.5341781874039938,-0.0964652920268648,
0.2222222222222222,2.0,0.5,TestedOnlyModel,ROCGap,0.0128571428571428,-0.0772619690666666,0.0901191119238095,
0.2222222222222222,2.0,0.5,DCEMModel,AUC,0.5120967741935484,0.6231722859460086,-0.1110755117524602,0.6132548947513559
0.2222222222222222,2.0,0.5,DCEMModel,xAUC,0.5225060827250608,0.6150537634408603,-0.0925476807157994,
0.2222222222222222,2.0,0.5,DCEMModel,ROCGap,0.0055499999999999,-0.1135960157274725,0.1191460157274725,
0.2222222222222222,2.0,0.5,YObsModel,AUC,0.5516129032258065,0.3902328814737574,0.161380021752049,0.4065447191837485
0.2222222222222222,2.0,0.5,YObsModel,xAUC,0.5171532846715329,0.4324116743471582,0.0847416103243746,
0.2222222222222222,2.0,0.5,YObsModel,ROCGap,0.1781887300619047,-0.0160619047619047,0.1942506348238095,
0.2222222222222222,10.0,1.5,TestedOnlyModel,AUC,0.6741935483870968,0.627262194415479,0.0469313539716177,0.63276955602537
0.2222222222222222,10.0,1.5,TestedOnlyModel,xAUC,0.6515815085158151,0.6533794162826421,-0.0017979077668269,
0.2222222222222222,10.0,1.5,TestedOnlyModel,ROCGap,0.1029052380952381,-0.0559741238095238,0.1588793619047619,
0.2222222222222222,10.0,1.5,DCEMModel,AUC,0.6459677419354839,0.6329741629011701,0.0129935790343137,0.6353984741244599
0.2222222222222222,10.0,1.5,DCEMModel,xAUC,0.6288321167883212,0.6544546850998464,-0.0256225683115252,
0.2222222222222222,10.0,1.5,DCEMModel,ROCGap,0.0773685714285714,-0.0643568902857142,0.1417254617142857,
0.2222222222222222,10.0,1.5,YObsModel,AUC,0.6741935483870968,0.627262194415479,0.0469313539716177,0.63276955602537
0.2222222222222222,10.0,1.5,YObsModel,xAUC,0.6515815085158151,0.6533794162826421,-0.0017979077668269,
0.2222222222222222,10.0,1.5,YObsModel,ROCGap,0.1029052380952381,-0.0559741238095238,0.1588793619047619,
0.2222222222222222,4.0,1.5,TestedOnlyModel,AUC,0.55,0.5471556019001275,0.0028443980998725,0.5474124459968747
0.2222222222222222,4.0,1.5,TestedOnlyModel,xAUC,0.5240875912408759,0.5626728110599079,-0.0385852198190319,
0.2222222222222222,4.0,1.5,TestedOnlyModel,ROCGap,0.0648714285714285,-0.0618741002424242,0.1267455288138528,
0.2222222222222222,4.0,1.5,DCEMModel,AUC,0.6524193548387097,0.6218167072181671,0.0306026476205426,0.6255722033275117
0.2222222222222222,4.0,1.5,DCEMModel,xAUC,0.6427007299270073,0.6291090629800308,0.0135916669469765,
0.2222222222222222,4.0,1.5,DCEMModel,ROCGap,0.0549495238095238,-0.0230600722857142,0.0780095960952381,
0.2222222222222222,4.0,1.5,YObsModel,AUC,0.5733870967741935,0.3834318155486039,0.1899552812255896,0.4027576063976468
0.2222222222222222,4.0,1.5,YObsModel,xAUC,0.5341849148418492,0.430568356374808,0.1036165584670411,
0.2222222222222222,4.0,1.5,YObsModel,ROCGap,0.2103830931523809,-0.0186599999999999,0.2290430931523809,
0.2222222222222222,3.0,0.6666666666666667,TestedOnlyModel,AUC,0.5024193548387097,0.5589387093036728,-0.0565193544649631,0.555060207739682
0.2222222222222222,3.0,0.6666666666666667,TestedOnlyModel,xAUC,0.4930656934306569,0.5731182795698925,-0.0800525861392355,
0.2222222222222222,3.0,0.6666666666666667,TestedOnlyModel,ROCGap,0.0165404761904761,-0.073082097847619,0.0896225740380952,
0.2222222222222222,3.0,0.6666666666666667,DCEMModel,AUC,0.5,0.6442706522998494,-0.1442706522998493,0.628357385789135
0.2222222222222222,3.0,0.6666666666666667,DCEMModel,xAUC,0.514720194647202,0.625268817204301,-0.110548622557099,
0.2222222222222222,3.0,0.6666666666666667,DCEMModel,ROCGap,0.0,-0.1427315832380952,0.1427315832380952,
0.2222222222222222,3.0,0.6666666666666667,YObsModel,AUC,0.5241935483870968,0.3786119800718341,0.1455815683152626,0.3941722584796396
0.2222222222222222,3.0,0.6666666666666667,YObsModel,xAUC,0.5030413625304136,0.4139784946236559,0.0890628679067577,
0.2222222222222222,3.0,0.6666666666666667,YObsModel,ROCGap,0.1649772937238095,-0.0204342857142857,0.1854115794380952,
0.3333333333333333,5.0,1.0,TestedOnlyModel,AUC,0.5548387096774193,0.4548372146912293,0.10000149498619,0.4642798051291479
0.3333333333333333,5.0,1.0,TestedOnlyModel,xAUC,0.5479318734793187,0.466973886328725,0.0809579871505936,
0.3333333333333333,5.0,1.0,TestedOnlyModel,ROCGap,0.1373214285714286,-0.0372266216571428,0.1745480502285714,
0.3333333333333333,5.0,1.0,DCEMModel,AUC,0.6620967741935484,0.6469238790406674,0.015172895152881,0.6474308300395257
0.3333333333333333,5.0,1.0,DCEMModel,xAUC,0.6675182481751825,0.647542242703533,0.0199760054716494,
0.3333333333333333,5.0,1.0,DCEMModel,ROCGap,0.0873495238095238,-0.0726068935817805,0.1599564173913043,
0.3333333333333333,5.0,1.0,YObsModel,AUC,0.5717741935483871,0.3832232649750898,0.1885509285732973,0.4012133468149646
0.3333333333333333,5.0,1.0,YObsModel,xAUC,0.5527980535279805,0.412442396313364,0.1403556572146164,
0.3333333333333333,5.0,1.0,YObsModel,ROCGap,0.2099009135549783,-0.0178804761904761,0.2277813897454545,
0.3333333333333333,1.0,2.0,TestedOnlyModel,AUC,0.4774193548387097,0.4786351523577801,-0.0012157975190704,0.4792260318043937
0.3333333333333333,1.0,2.0,TestedOnlyModel,xAUC,0.441970802919708,0.507373271889401,-0.0654024689696929,
0.3333333333333333,1.0,2.0,TestedOnlyModel,ROCGap,0.0408385714285714,-0.0426069487445887,0.0834455201731601,
0.3333333333333333,1.0,2.0,DCEMModel,AUC,0.6193548387096774,0.624365658672228,-0.0050108199625505,0.6234948065079511
0.3333333333333333,1.0,2.0,DCEMModel,xAUC,0.6221411192214112,0.6191244239631336,0.0030166952582776,
0.3333333333333333,1.0,2.0,DCEMModel,ROCGap,0.0402952380952381,-0.0435497460596273,0.0838449841548654,
0.3333333333333333,1.0,2.0,YObsModel,AUC,0.4774193548387097,0.3317460317460317,0.1456733230926779,0.3463461715231179
0.3333333333333333,1.0,2.0,YObsModel,xAUC,0.4403892944038929,0.3725806451612903,0.0678086492426026,
0.3333333333333333,1.0,2.0,YObsModel,ROCGap,0.1506128508190476,-0.0068485714285714,0.157461422247619,
0.3333333333333333,10.0,0.5,TestedOnlyModel,AUC,0.6741935483870968,0.627262194415479,0.0469313539716177,0.63276955602537
0.3333333333333333,10.0,0.5,TestedOnlyModel,xAUC,0.6515815085158151,0.6533794162826421,-0.0017979077668269,
0.3333333333333333,10.0,0.5,TestedOnlyModel,ROCGap,0.1029052380952381,-0.0559741238095238,0.1588793619047619,
0.3333333333333333,10.0,0.5,DCEMModel,AUC,0.6459677419354839,0.6329741629011701,0.0129935790343137,0.6353984741244599
0.3333333333333333,10.0,0.5,DCEMModel,xAUC,0.6288321167883212,0.6544546850998464,-0.0256225683115252,
0.3333333333333333,10.0,0.5,DCEMModel,ROCGap,0.0773685714285714,-0.0643568902857142,0.1417254617142857,
0.3333333333333333,10.0,0.5,YObsModel,AUC,0.6741935483870968,0.627262194415479,0.0469313539716177,0.63276955602537
0.3333333333333333,10.0,0.5,YObsModel,xAUC,0.6515815085158151,0.6533794162826421,-0.0017979077668269,
0.3333333333333333,10.0,0.5,YObsModel,ROCGap,0.1029052380952381,-0.0559741238095238,0.1588793619047619,
0.3333333333333333,3.0,1.0,TestedOnlyModel,AUC,0.5508064516129032,0.4274475727030472,0.123358878909856,0.4397095321261145
0.3333333333333333,3.0,1.0,TestedOnlyModel,xAUC,0.5519464720194647,0.4397081413210445,0.1122383306984201,
0.3333333333333333,3.0,1.0,TestedOnlyModel,ROCGap,0.1520880952380952,-0.0285255964848484,0.1806136917229437,
